day;BK-Saldo;SystemSell;SystemBuy;ENTRY;EXIT;RLM;SLP;NK-Saldo;holiday;margin;rlm_imputation;exit_imputation;entry_imputation
2017-05-30;4906815.0;47260000.0;62280000.0;4785297786.0;3219959567.0;1349894805.0;190136832;-41395104.0;0;15020000.0;1317419460.4176495;3096985430.1807;4652448998.074999
2017-05-31;;;;;;;222800400;;0;;1324480954.8130004;3105769232.599136;4766676431.945753
2017-06-01;;;;;;;256387200;;0;;1335390996.603677;3125128272.6222534;4860449300.803089
2017-06-02;;;;;;;245036160;;0;;1268184012.2366247;3105071827.726357;4749696190.96397
2017-06-03;;;;;;;230886096;;0;;1075892991.8703656;3098405686.277134;4494707416.251615
2017-06-04;;;;;;;264472320;;0;;1085574268.6753302;3088466926.763807;4423789849.94783
2017-06-05;;;;;;;291503928;;1;;1086774237.05344;3289793585.8552017;4649577807.967291
2017-06-06;5200945.0;37460000.0;7150000.0;4682360423.0;3076101556.0;1266525705.0;357330288;52655440.0;0;-30310000.0;1370668506.4055998;2991644218.7056704;4770539356.223991
2017-06-07;-19716252.0;25050000.0;11530000.0;4728806664.0;3050157188.0;1278305463.0;425423616;32360226.0;0;-13520000.0;1373273586.2489388;3014528586.788732;4748624227.703029
2017-06-08;-6916674.0;9400000.0;17410000.0;4715889946.0;3011412998.0;1321900291.0;372523056;25085396.0;0;8010000.0;1337359686.1178005;2972304168.695162;4643644206.77013
2017-06-09;-5593360.0;42642000.0;11160000.0;4692991502.0;3069220158.0;1304204349.0;344733384;50741873.0;0;-31482000.0;1317442588.2596767;3024825846.6565747;4696092119.833021
2017-06-10;13020741.0;73827000.0;117410000.0;4660576105.0;3218701641.0;1069434839.0;306217872;19585166.0;0;43583000.0;1074636985.7716649;3041373151.671678;4414565693.975943
2017-06-11;-7061347.0;53926000.0;11520000.0;4532456521.0;3310438760.0;1027986388.0;234482760;-7470703.0;0;-42406000.0;1020066893.785588;2973053723.094965;4335717181.240702
2017-06-12;-1489236.0;7600000.0;45120000.0;4591407897.0;3026904062.0;1268117828.0;250585488;1212356.0;0;37520000.0;1321416934.7397444;2902488041.349327;4608657939.567742
2017-06-13;12353286.0;19084000.0;21390000.0;4568200172.0;2930877644.0;1331474275.0;278241600;-8313859.0;0;2306000.0;1330222619.0787685;2870623107.1823363;4536470005.029565
2017-06-14;20883223.0;26748000.0;7120000.0;4339683190.0;2736245633.0;1313541470.0;272294280;-1752396.0;0;-19628000.0;1349916821.8683066;2864523708.9232106;4604503863.316319
2017-06-15;22813172.0;21706000.0;8270000.0;4173211021.0;2753466234.0;1165645071.0;235250448;-5642562.0;0;-13436000.0;1328666390.8196998;2841101377.597256;4595908049.66144
2017-06-16;14131942.0;43300000.0;12700000.0;4260504493.0;2818311268.0;1181155695.0;267296016;16149361.0;0;-30600000.0;1294816587.203856;2845893993.065072;4581568893.941277
2017-06-17;-507486.0;9520000.0;84777000.0;4139889192.0;2709190621.0;1075022431.0;272127288;-1815962.0;0;75257000.0;1080317110.303283;2852472157.4877977;4344536422.68254
2017-06-18;5342260.0;4030000.0;101680000.0;4125098494.0;2690672002.0;1079879943.0;241968048;2900162.0;0;97650000.0;1076005674.3816764;2805335268.2437506;4371040827.50849
2017-06-19;541561.0;43980000.0;86228000.0;4290548618.0;2688820231.0;1336512459.0;212059656;-451599.0;0;42248000.0;1310384332.023641;2744051997.665448;4476990849.317431
2017-06-20;10005400.0;65502000.0;21060000.0;4282889889.0;2783697784.0;1335224299.0;190323720;-17352116.0;0;-44442000.0;1345368859.8100555;2776008321.9809976;4580042311.477529
2017-06-21;2991833.0;46482000.0;3650000.0;4232214091.0;2710609610.0;1366038404.0;187977840;-33322226.0;0;-42832000.0;1373120401.5711644;2798971303.5578337;4685435200.885676
2017-06-22;5102705.0;69058000.0;106976000.0;4179567332.0;2639682737.0;1320911834.0;168457608;-37049427.0;0;37918000.0;1332704977.556728;2832081238.535868;4552683123.553
2017-06-23;6843479.0;44238000.0;96430000.0;4068879630.0;2587031362.0;1237328089.0;179918256;-29280666.0;0;52192000.0;1281615582.939831;2812112547.5424457;4469180629.589355
2017-06-24;22066603.0;68720000.0;1770000.0;4042912139.0;2861635715.0;1027809095.0;193005696;-30455126.0;0;-66950000.0;1071726870.2055626;2826885105.567493;4199364128.635729
2017-06-25;7518246.0;19904000.0;11680000.0;4063059573.0;2813949656.0;1026145644.0;217559016;-23323575.0;0;-8224000.0;1088138303.70604;2832616999.8615136;4237459356.715648
2017-06-26;16143411.0;8700000.0;5870000.0;4442662947.0;2792830134.0;1391177505.0;237447384;14811122.0;0;-2830000.0;1376704384.62472;2717848567.688051;4512603557.426069
2017-06-27;11859030.0;26242000.0;5710000.0;4290927648.0;2643693437.0;1399262301.0;248060088;-2676671.0;0;-20532000.0;1395775355.0839815;2758502542.506574;4535960679.878444
2017-06-28;7475765.0;7460000.0;6220000.0;4263366278.0;2629464773.0;1392243678.0;227156016;-15857759.0;0;-1240000.0;1364356073.9895618;2786300956.5220766;4368926233.436916
2017-06-29;11089773.0;26495000.0;5250000.0;4392812839.0;2749899835.0;1391331243.0;254347920;13986754.0;0;-21245000.0;1386969388.6471093;2852365753.214674;4303182383.955101
2017-06-30;;;;;;;269046168;;0;;1332867628.117186;2897824357.0473657;4421451941.532883
2017-07-01;;;;;;;303254184;;0;;1119504264.0562155;2950891882.862383;4352849988.269668
2017-07-02;;;;;;;317465712;;0;;1121395461.516163;3031158801.5557766;4449208645.873824
2017-07-03;;;;;;;319928904;;0;;1361950770.597836;2978705238.2582603;4666292547.044867
2017-07-04;;;;;;;306130560;;0;;1378374510.03524;2964718990.6947665;4680037640.638613
2017-07-05;;;;;;;271705392;;0;;1386565697.3307354;2969052616.976918;4722466318.044954
2017-07-06;12315277.0;139396000.0;45752000.0;4745444571.0;3154741348.0;1436438061.0;226644720;-910876.0;0;-93644000.0;1380428337.4320235;3074705457.589169;4854070789.950636
2017-07-07;13572409.0;15680000.0;9550000.0;4866150730.0;3273867036.0;1375796500.0;198519048;-16944741.0;0;-6130000.0;1296535417.866048;3073710401.32931;4728267630.038099
2017-07-08;21387051.0;5220000.0;4100000.0;4887906068.0;3567588190.0;1097518596.0;192391848;-21154861.0;0;-1120000.0;1101238516.360082;3110001979.6666784;4571325931.914845
2017-07-09;13933490.0;59812000.0;34516000.0;4812479938.0;3514731159.0;1102420217.0;195938040;-12584939.0;0;-25296000.0;1112766190.608324;3144407731.3893204;4619331913.418326
2017-07-10;18283869.0;180374000.0;264272000.0;4969485280.0;3223815496.0;1424898205.0;207415488;-16100577.0;0;83898000.0;1382177704.6411252;3085722540.396862;4769863793.1370125
2017-07-11;12397606.0;254400000.0;246860000.0;4804353430.0;3125194614.0;1441492935.0;222315984;723533.0;0;-7540000.0;1360025440.8503118;3103856306.6772184;4701070455.566633
2017-07-12;4812487.0;5740000.0;10245000.0;4900017301.0;3222515701.0;1391319243.0;268828536;5943651.0;0;4505000.0;1410124325.8421018;3146434169.3084445;4822806622.098884
2017-07-13;6130031.0;17280000.0;17590000.0;4891930919.0;3124536570.0;1432538024.0;320760480;25929040.0;0;310000.0;1387555026.277109;3165786387.7045417;4922855842.7967005
2017-07-14;12125809.0;79295000.0;23690000.0;4898316968.0;3227213141.0;1371880452.0;335802600;55187635.0;0;-55605000.0;1354984921.8276682;3234800440.462324;4953808110.294351
2017-07-15;26725432.0;71560000.0;11190000.0;4855251196.0;3413351244.0;1128306066.0;339670032;57783537.0;0;-60370000.0;1145213284.9896133;3286015413.888289;4766715328.312269
2017-07-16;21706273.0;134718000.0;11250000.0;4777506488.0;3484099578.0;1089504592.0;297480168;43614925.0;0;-123468000.0;1099257990.874935;3302847435.7279086;4704782905.126978
2017-07-17;19375957.0;131268000.0;3930000.0;4702387849.0;3146684862.0;1383849398.0;271857360;30383342.0;0;-127338000.0;1357291001.3268032;3285896479.211319;4946359647.411681
2017-07-18;26926879.0;51348000.0;47666000.0;4886249486.0;3267939718.0;1354977491.0;232233696;-3359110.0;0;-3682000.0;1365978484.1312711;3328697041.6288004;5032047497.225689
2017-07-19;6123622.0;45602000.0;57290000.0;5031517364.0;3464547893.0;1349795404.0;191362176;-13681333.0;0;11688000.0;1330758176.166182;3374303176.2400937;4978579800.692936
2017-07-20;14751066.0;36210000.0;19150000.0;5052159647.0;3481641964.0;1376061450.0;188900712;-19428405.0;0;-17060000.0;1325848740.4258535;3368903203.228759;4817337808.239748
2017-07-21;20196165.0;7630000.0;36580000.0;4948858691.0;3416036638.0;1283370180.0;192527136;-18734789.0;0;28950000.0;1293467967.0741994;3384084859.1103544;4896048166.310903
2017-07-22;17960754.0;48810000.0;8260000.0;4877432330.0;3680881121.0;1023877075.0;187583616;-20196408.0;0;-40550000.0;1070361843.951772;3430646285.3795195;4648626410.80609
2017-07-23;8269339.0;49458000.0;9820000.0;4860118920.0;3642240244.0;1028900066.0;211739208;-11219493.0;0;-39638000.0;1086368915.4046133;3438600131.678732;4636532845.551168
2017-07-24;7963369.0;123538000.0;5950000.0;4957239195.0;3439504398.0;1353414397.0;264391968;7845836.0;0;-117588000.0;1403035784.4572597;3340056588.661422;4834833887.380388
2017-07-25;3564472.0;61030000.0;66840000.0;5024209476.0;3349317253.0;1321878886.0;333118536;24748726.0;0;5810000.0;1407064417.8093095;3325436582.6355;4689449741.21706
2017-07-26;388543.0;37280000.0;33250000.0;5099925273.0;3441342393.0;1314426038.0;338214264;40429842.0;0;-4030000.0;1397001983.0147388;3324986866.860884;4742376481.938032
2017-07-27;11963904.0;70855000.0;21765000.0;4993653889.0;3412279599.0;1298698224.0;309941256;40844090.0;0;-49090000.0;1333804129.1293983;3339536699.8399725;4732032834.579732
2017-07-28;13993825.0;21750000.0;8600000.0;4961329621.0;3463765535.0;1195725411.0;291490248;24167354.0;0;-13150000.0;1274959790.9166253;3314228118.0659776;4707119708.448159
2017-07-29;13723829.0;54016000.0;9270000.0;4874997644.0;3657134607.0;997896046.0;242216928;10692737.0;0;-44746000.0;1023922118.3394527;3309325858.205365;4459166656.09015
2017-07-30;;;;;;;203840784;;0;;1022730539.717886;3299996608.7327337;4489615702.305487
2017-07-31;;;;;;;195877248;;0;;1290669089.8519683;3203670532.401256;4694284625.851032
2017-08-01;;;;;;;185875728;;0;;1319768188.175372;3187609853.0243354;4770296842.194042
2017-08-02;;;;;;;190348512;;0;;1262301488.1936014;3142803482.470194;4606740356.63115
2017-08-03;;;;;;;188147304;;0;;1234118278.0348144;3101806698.136472;4609050133.567048
2017-08-04;;;;;;;202285632;;0;;1181790617.8121371;3104397516.925294;4529724618.652057
2017-08-05;14619518.0;13220000.0;29280000.0;4862388615.0;3590043515.0;1013764982.0;219588240;-20278499.0;0;16060000.0;998256206.5064244;3276092373.5401626;4435884659.634198
2017-08-06;26590592.0;81480000.0;4250000.0;4785609443.0;3547613292.0;1026949512.0;254035680;3433920.0;0;-77230000.0;1008132000.5394536;3231090453.9303417;4395707123.226941
2017-08-07;8972845.0;115470000.0;33795000.0;4827629083.0;3401537247.0;1237854114.0;251945520;15658910.0;0;-81675000.0;1273616249.1862223;3145391806.555817;4621945392.446703
2017-08-08;11337249.0;72040000.0;28950000.0;4421158241.0;2951600355.0;1246017169.0;246531408;577548.0;0;-43090000.0;1300118133.1685855;3054084045.023469;4592153929.886668
2017-08-09;11902236.0;83840000.0;70200000.0;4402959524.0;2935296569.0;1210709180.0;250627032;7768113.0;0;-13640000.0;1281888492.7767916;3082389195.1015625;4596118962.976569
2017-08-10;-941982.0;11250000.0;109008000.0;4896443505.0;3193239407.0;1304378420.0;295039176;14199122.0;0;97758000.0;1334791395.3397408;3077120728.0643506;4604233289.291694
2017-08-11;601810.0;4520000.0;65212000.0;4831389759.0;3148804692.0;1271826947.0;341428296;22881951.0;0;60692000.0;1291234385.4672024;3027746243.1488457;4567938558.319169
2017-08-12;18843491.0;6080000.0;13115000.0;4861520135.0;3431498978.0;1034149531.0;363012072;26652134.0;0;7035000.0;1037934225.8511024;3055217480.9003243;4360775715.491515
2017-08-13;13890562.0;3950000.0;9350000.0;4820875082.0;3426110945.0;1033453440.0;334727016;44687194.0;0;5400000.0;1023412775.58092;3027357262.5007114;4330406023.986551
2017-08-14;26655134.0;11300000.0;2140000.0;4811090084.0;3306255202.0;1193078342.0;286373256;26869832.0;0;-9160000.0;1279070915.8721724;2919398432.507999;4574537547.443571
2017-08-15;19139282.0;28910000.0;5500000.0;4750378925.0;3345578966.0;1174975099.0;226019760;-8402287.0;0;-23410000.0;1260514483.894909;2867875195.218227;4401105604.234549
2017-08-16;8960258.0;4180000.0;6010000.0;4825465458.0;3331457776.0;1250871832.0;225224592;5937397.0;0;1830000.0;1268618986.2906022;2853571111.3785605;4376215063.865387
2017-08-17;7457070.0;21212000.0;6780000.0;4797594518.0;3342998063.0;1240682223.0;214252824;-20566411.0;0;-14432000.0;1253287213.0368052;2833200950.4724627;4389996504.677502
2017-08-18;13673460.0;10760000.0;66660000.0;4902624769.0;3416203646.0;1188121773.0;221802720;-33745115.0;0;55900000.0;1228338317.799678;2812341346.8723187;4301769676.355296
2017-08-19;10439421.0;4010000.0;5850000.0;4801373590.0;3498746591.0;1012450977.0;270743304;-15448887.0;0;1840000.0;1033030123.8388456;2844186651.066051;4170871332.3430834
2017-08-20;3170557.0;62836000.0;20000.0;4754675489.0;3449618280.0;1023777874.0;316264992;25216979.0;0;-62816000.0;1071463492.7758912;2877616548.541936;4234408911.685899
2017-08-21;-21755831.0;62460000.0;18310000.0;4446242722.0;2890973721.0;1256205545.0;355780320;57235689.0;0;-44150000.0;1334895032.2478666;2784291777.648074;4481701387.316655
2017-08-22;2607455.0;56830000.0;10300000.0;4491370533.0;2889128300.0;1291669555.0;346260000;45952037.0;0;-46530000.0;1380089828.276678;2787028104.256224;4488674723.457557
2017-08-23;7032527.0;28950000.0;20070000.0;4523304579.0;2927406968.0;1286289932.0;303232032;12877979.0;0;-8880000.0;1375464584.064555;2752432948.7817144;4472554919.742429
2017-08-24;16031280.0;40370000.0;16470000.0;4376552866.0;2803662965.0;1299615798.0;273179448;10095010.0;0;-23900000.0;1343173763.297332;2737465383.18233;4371119757.101994
2017-08-25;26467578.0;50994000.0;53380000.0;4358862758.0;2813323421.0;1245239911.0;247372464;-6265479.0;0;2386000.0;1296047068.2444098;2766691094.3632426;4347353812.18001
2017-08-26;33099332.0;20396000.0;6620000.0;4351625544.0;3068129075.0;1028067464.0;219930672;-14597681.0;0;-13776000.0;1083542325.4711416;2752915860.472193;4122332505.26746
2017-08-27;24976731.0;26376000.0;5760000.0;4347223719.0;3061924779.0;1029399192.0;225143448;-10845458.0;0;-20616000.0;1080291793.86407;2797775380.2584715;4087896953.294638
2017-08-28;16331775.0;32830000.0;11130000.0;4483480060.0;2929984752.0;1316627483.0;234208776;-2897574.0;0;-21700000.0;1361199467.8214536;2726105390.3559456;4367292653.630998
2017-08-29;;;;;;;212799048;;0;;1348218647.0388353;2755065514.824366;4319936758.838766
2017-08-30;;;;;;;191095224;;0;;1331209885.7775664;2788352590.2982035;4297723623.524648
2017-08-31;;;;;;;223155000;;0;;1383421344.3391929;2818886342.527289;4407729307.305775
2017-09-01;;;;;;;309749544;;0;;1381307491.1529636;2924085622.381788;4516525531.72455
2017-09-02;;;;;;;395583576;;0;;1194450126.4613204;2964774212.8476486;4444511781.799641
2017-09-03;;;;;;;461927544;;0;;1174617448.8032098;2954108064.0748653;4402133068.987668
2017-09-04;-6714891.0;112706000.0;25320000.0;4698947196.0;2933586447.0;1406511307.0;444786672;116157062.0;0;-87386000.0;1389739854.8598588;2835948621.24354;4581750077.912968
2017-09-05;3169925.0;69080000.0;7760000.0;4738308326.0;3051305937.0;1376666159.0;360868176;59439429.0;0;-61320000.0;1380537562.2874022;2854678111.6098843;4583184356.748019
2017-09-06;-4874559.0;63648000.0;41242000.0;4753702924.0;3111936111.0;1321215757.0;340294968;26615289.0;0;-22406000.0;1393565944.8326366;2824623367.3202205;4621778646.564885
2017-09-07;-11443858.0;54860000.0;7470000.0;4999081458.0;3298075690.0;1357524274.0;375880632;9384332.0;0;-47390000.0;1379336759.26281;2825292669.84293;4586740697.036363
2017-09-08;-11998789.0;5980000.0;39590000.0;4937760168.0;3237078364.0;1285218742.0;386707320;-9304120.0;0;33610000.0;1322757954.5172873;2870007137.039668;4574972593.086442
2017-09-09;-8216425.0;14200000.0;58520000.0;5030168132.0;3443495071.0;1134018128.0;409205616;-26674357.0;0;44320000.0;1133184721.4436412;2901884800.6405373;4452962054.0229645
2017-09-10;-11625307.0;71560000.0;8180000.0;4953741168.0;3443816115.0;1134108684.0;443516256;16382609.0;0;-63380000.0;1129155081.0101676;2911786405.220984;4456721523.623803
2017-09-11;-30508362.0;10740000.0;16040000.0;4451537748.0;2638200857.0;1354227363.0;475804920;31613298.0;0;5300000.0;1378520783.8931024;2811462263.525572;4679911567.389434
2017-09-12;-44857873.0;5030000.0;6510000.0;4368299807.0;2513812877.0;1390653570.0;499241352;-2964471.0;0;1480000.0;1427270236.1507754;2785945297.3171234;4711325199.478048
2017-09-13;-22129698.0;8650000.0;36910000.0;4377554786.0;2523203376.0;1363925429.0;476826408;-65567712.0;0;28260000.0;1397047591.097737;2822505092.0570817;4689342023.124676
2017-09-14;-51824302.0;53100000.0;71131000.0;4370427776.0;2387771088.0;1438727473.0;569804232;-72829584.0;0;18031000.0;1456176539.215823;2827655806.9140987;4730561598.891766
2017-09-15;-27174182.0;43590000.0;193878000.0;4593684835.0;2400227517.0;1461533110.0;637009368;-5098967.0;0;150288000.0;1428126799.2912638;2859581477.621412;4903042287.703161
2017-09-16;-16124931.0;17670000.0;35838000.0;4450446353.0;2477735475.0;1259261235.0;704723328;17521474.0;0;18168000.0;1273105445.149603;2930136069.439837;4787390940.807007
2017-09-17;-25654707.0;12190000.0;3930000.0;4439921792.0;2438912108.0;1272840790.0;754907520;66674295.0;0;-8260000.0;1296589353.8216658;2967182836.777531;4823676654.179007
2017-09-18;-33118657.0;16190000.0;127640000.0;4778869651.0;2281512263.0;1631909396.0;803902632;42431644.0;0;111450000.0;1572732929.687056;2896659247.745405;5041246817.1291065
2017-09-19;-25434133.0;1660000.0;19970000.0;4747609758.0;2280706431.0;1665263341.0;804098616;45206724.0;0;18310000.0;1605826658.3351717;2856636986.239917;5104068158.095672
2017-09-20;-18999940.0;11220000.0;68990000.0;4500141064.0;2061569250.0;1614751622.0;780095376;24407771.0;0;57770000.0;1595943741.9331298;2840478825.097757;5124713662.132744
2017-09-21;-22844764.0;14670000.0;17970000.0;4349749093.0;2058046306.0;1601647799.0;703981872;17416400.0;0;3300000.0;1564988423.6291397;2853393374.153128;4977000933.10843
2017-09-22;-13561488.0;28050000.0;38050000.0;5004056697.0;2818640709.0;1546731551.0;637706328;400857.0;0;10000000.0;1497158142.3619874;2910310413.863554;4845259004.214049
2017-09-23;-1461984.0;94335000.0;21330000.0;5015515142.0;3197597350.0;1302341615.0;584885064;-17162807.0;0;-73005000.0;1291911616.4786131;2922428429.123765;4649365130.320916
2017-09-24;-9647121.0;12330000.0;4990000.0;5106716386.0;3242354934.0;1290016262.0;586452288;-26342743.0;0;-7340000.0;1303905484.089739;2915815417.890385;4710104644.430986
2017-09-25;-12283408.0;11950000.0;20870000.0;5115246635.0;2908757386.0;1620080476.0;584350536;-34446073.0;0;8920000.0;1550770875.3461032;2805373651.185781;4864127965.031875
2017-09-26;-14501013.0;95272000.0;55780000.0;5148941557.0;2994700618.0;1627786502.0;575131152;-28883396.0;0;-39492000.0;1546924046.2840724;2800525121.0980134;4788793276.523312
2017-09-27;-12074011.0;16060000.0;10220000.0;4870692048.0;2728865155.0;1617844529.0;537429792;-35460313.0;0;-5840000.0;1521584130.7008665;2758113361.387544;4714505336.487385
2017-09-28;;;;;;;486641472;;0;;1507442110.7727854;2736572611.645885;4667974284.510725
2017-09-29;;;;;;;425960424;;0;;1426257491.2367575;2768620232.0722427;4576929344.737704
2017-09-30;;;;;;;427135008;;0;;1232553470.4995668;2786239576.534046;4302520378.004666
2017-10-01;;;;;;;489792384;;0;;1241870671.7792902;2794182490.483414;4388150081.650135
2017-10-02;;;;;;;517166760;;0;;1466210402.801027;2663585725.601973;4561187514.130844
2017-10-03;;;;;;;593941440;;1;;1323525950.37789;2601219310.7634563;4375277677.515418
2017-10-04;-55640165.0;19730000.0;174195000.0;5410549034.0;3075164970.0;1560790982.0;668765736;-115882322.0;0;154465000.0;1528829451.6069355;2781977814.374139;4897876307.05858
2017-10-05;-43262750.0;14240000.0;188209000.0;5350630885.0;2969332800.0;1563155536.0;725786352;-116553871.0;0;173969000.0;1560181096.1048698;2817471925.1331367;4882562333.224719
2017-10-06;-45382026.0;12120000.0;241515000.0;5304824593.0;2732429777.0;1590654491.0;823419240;-105629967.0;0;229395000.0;1545381893.3631206;2817397774.860785;5028069594.483314
2017-10-07;-10884338.0;13300000.0;180122000.0;5294029979.0;2945583250.0;1355152825.0;847728936;-122150564.0;0;166822000.0;1345878439.7731338;2866394061.63316;4826679069.7262
2017-10-08;-19620902.0;8970000.0;80141000.0;5211187293.0;2946801754.0;1389213547.0;847369944;-83617520.0;0;71171000.0;1363822637.1389582;2810519384.668064;4767655900.272775
2017-10-09;-24867935.0;21800000.0;153590000.0;5325623637.0;2585471505.0;1739299631.0;908450040;-69551058.0;0;131790000.0;1654472677.790221;2749226792.281155;5112474235.404672
2017-10-10;-9450113.0;19250000.0;202901000.0;5091820923.0;2501467249.0;1604670587.0;812467200;-79048826.0;0;183651000.0;1628912887.294949;2741166758.60378;5068567231.892341
2017-10-11;-13466553.0;12050000.0;140632000.0;4974951609.0;2666094575.0;1542509369.0;704768304;-99773156.0;0;128582000.0;1560693084.4756055;2708952685.89788;4910629307.142223
2017-10-12;-20243185.0;51841000.0;151270000.0;5321229357.0;3096404655.0;1553570692.0;641870568;-129841149.0;0;99429000.0;1547324966.949515;2744778990.164793;4870921531.720064
2017-10-13;-7864709.0;21490000.0;84403000.0;5427025877.0;3254011911.0;1541632011.0;605871480;-124034419.0;0;62913000.0;1508486511.8416023;2775156600.935671;4826356349.472859
2017-10-14;7960716.0;103513000.0;108316000.0;5553280434.0;3708324693.0;1288402553.0;537192960;-67933657.0;0;4803000.0;1267706968.5910826;2807334092.6853514;4617614227.683441
2017-10-15;6505591.0;10300000.0;111770000.0;5598305198.0;3694991307.0;1289740309.0;499076976;-85522491.0;0;101470000.0;1273271362.7960951;2784370468.277701;4543050650.837043
2017-10-16;14735303.0;13020000.0;83070000.0;5552947775.0;3472360516.0;1533888541.0;456029160;-96405462.0;0;70050000.0;1521314862.5485454;2678399208.463405;4723912752.254492
2017-10-17;-15746667.0;131930000.0;146436000.0;5506172752.0;3431028262.0;1604984947.0;464272080;-118095565.0;0;14506000.0;1535588322.4002614;2646783224.285161;4685246072.940464
2017-10-18;-22886274.0;147976000.0;215064000.0;5522152780.0;3302315568.0;1689400671.0;508431288;-150684259.0;0;67088000.0;1587791741.7321434;2619100888.4616523;4702660177.459251
2017-10-19;-27830292.0;50300000.0;183009000.0;5504356704.0;3267075284.0;1658645834.0;531768504;-142442933.0;0;132709000.0;1594639355.8914974;2627416843.596722;4783163778.296888
2017-10-20;1953806.0;22750000.0;166668000.0;5591142252.0;3352954913.0;1561252558.0;568889808;-115151564.0;0;143918000.0;1556928821.753393;2697430239.253796;4852765893.767537
2017-10-21;2720453.0;18580000.0;237473000.0;5485028611.0;3325716378.0;1322981655.0;606410400;-158214477.0;0;218893000.0;1371042864.0607834;2709752643.395996;4728617899.268846
2017-10-22;-22708068.0;3790000.0;231692000.0;5469447383.0;3152631758.0;1355427520.0;748118256;-185258105.0;0;227902000.0;1416687774.868989;2715605941.3707285;4841086673.362894
2017-10-23;-25503216.0;21900000.0;337377000.0;5792468994.0;2951399894.0;1737674137.0;854585304;-161989987.0;0;315477000.0;1734049758.8924825;2571199995.9414306;5210890243.327034
2017-10-24;-3704699.0;43983000.0;231019000.0;5597406464.0;2948111795.0;1671761795.0;816952584;-108899756.0;0;187036000.0;1697287827.4688296;2525693913.767311;5136498115.641211
2017-10-25;-7461384.0;78296000.0;111710000.0;5421090759.0;3086422284.0;1610402353.0;698202792;-87423716.0;0;33414000.0;1613021647.452941;2535527604.6241107;4961179679.270347
2017-10-26;-12802901.0;2210000.0;175624000.0;5329166062.0;2835906877.0;1683071572.0;669735000;-153581676.0;0;173414000.0;1607548628.6227715;2472224691.5911064;4858114553.223198
2017-10-27;-26666251.0;12040000.0;122248000.0;5271946825.0;2859814318.0;1615012099.0;752393496;-187336827.0;0;110208000.0;1600280460.3682327;2531746230.398528;4932333925.540674
2017-10-28;;;;;;;868481175;;0;;1401390700.438354;2537321419.1837378;4896536283.123618
2017-10-29;;;;;;;950041488;;0;;1418043258.0417554;2560225497.097847;4832463227.352896
2017-10-30;;;;;;;1213616640;;0;;1779530742.478609;2471433930.4466257;5436844712.129282
2017-10-31;;;;;;;1313807976;;1;;1810997927.839872;2457577694.109052;5604716948.095838
2017-11-01;;;;;;;1204546944;;0;;1742440749.7264576;2528303132.6805468;5493380282.395277
2017-11-02;;;;;;;1122842832;;0;;1709799753.88594;2518098255.56513;5286241361.083204
2017-11-03;-46094182.0;16680000.0;70932000.0;5441714123.0;2477868056.0;1820626976.0;1126969896;-75587639.0;0;54252000.0;1710747670.072647;2540865449.6830406;5329351958.875016
2017-11-04;1417617.0;19730000.0;187274000.0;5281914371.0;2654402838.0;1469337738.0;1021864968;-147942017.0;0;167544000.0;1455446466.78366;2532677897.5043483;5050507600.038569
2017-11-05;-43531038.0;10792000.0;59400000.0;5345153580.0;2646852040.0;1570406203.0;1141471704;-130823425.0;0;48608000.0;1515202271.8929296;2540799698.68138;5048448911.293434
2017-11-06;-101801301.0;20590000.0;307497000.0;6113975691.0;2492706965.0;2066471182.0;1371524616;-145216734.0;0;286907000.0;1909711946.2114663;2390844375.888295;5662283157.625845
2017-11-07;-78873725.0;44050000.0;256676000.0;6366212802.0;2665649155.0;2060599782.0;1515422568;-71380207.0;0;212626000.0;1959075176.2484996;2359041790.5343885;5877202657.567925
2017-11-08;-29918100.0;22950000.0;89506000.0;6245562617.0;2541894588.0;2125018750.0;1534181160;29618861.0;0;66556000.0;1976858190.488669;2370972696.836253;5903886108.071224
2017-11-09;-32424536.0;22790000.0;47440000.0;6002647207.0;2481212589.0;2022305089.0;1499477736;24160216.0;0;24650000.0;1934372280.268058;2360339791.258746;5831122809.154238
2017-11-10;-64359491.0;31980000.0;86450000.0;5818912296.0;2532878707.0;1862475283.0;1425716400;-126231643.0;0;54470000.0;1842523054.9400475;2396362249.5205007;5627794268.485699
2017-11-11;-27435725.0;10440000.0;186161000.0;5651228640.0;2410663847.0;1635422784.0;1472491704;-144103714.0;0;175721000.0;1643765688.2352796;2399691280.5888643;5367828850.737251
2017-11-12;-50327216.0;17420000.0;199522000.0;5849337627.0;2406432785.0;1714935868.0;1607228184;-115658580.0;0;182102000.0;1730862607.419033;2385572026.387906;5562923268.577161
2017-11-13;-84423641.0;68264000.0;131294000.0;6275331697.0;2450316128.0;2078556254.0;1759879872;-5696268.0;0;63030000.0;2033685715.0381677;2328346288.227885;6004966365.103102
2017-11-14;-53085367.0;28400000.0;160273000.0;6414009879.0;2480443716.0;2051854626.0;1795961520;12947216.0;0;131873000.0;2048589065.735456;2318782657.4362783;6147744611.680655
2017-11-15;-22305536.0;103300000.0;105430000.0;6420494398.0;2588646922.0;2148806074.0;1695935928;31876658.0;0;2130000.0;2058975930.605821;2348422897.691812;6203233295.393532
2017-11-16;-53727974.0;123620000.0;40070000.0;6126337518.0;2491936118.0;2104421551.0;1659396000;6072131.0;0;-83550000.0;2052164193.06278;2396110682.0655613;6217671613.863146
