day;BK-Saldo;SystemSell;SystemBuy;ENTRY;EXIT;RLM;SLP;NK-Saldo;holiday;margin
2017-03-27;15598932.0;130790000.0;29950000.0;5106698036.0;2299076063.0;1685128005.0;1202680176;151795927.0;0;-100840000.0
2017-03-28;67762380.0;148384000.0;23470000.0;4994406554.0;2440074157.0;1600230804.0;998851800;102887854.0;0;-124914000.0
2017-03-29;41338022.0;161267000.0;20770000.0;4947385297.0;2620841365.0;1562455728.0;857573400;-12170047.0;0;-140497000.0
2017-03-30;34996209.0;85010000.0;23620000.0;5009992237.0;2800960297.0;1523035432.0;707266704;-15030996.0;0;-61390000.0
2017-03-31;60386356.0;85194000.0;22720000.0;4909004236.0;2899081155.0;1414153068.0;593369400;7367307.0;0;-62474000.0
2017-04-01;;;;;;;578451000;;0;
2017-04-02;;;;;;;636477960;;0;
2017-04-03;;;;;;;780018456;;0;
2017-04-04;;;;;;;893274024;;0;
2017-04-05;;;;;;;1031292960;;0;
2017-04-06;;;;;;;1164498984;;0;
2017-04-07;-3297310.0;30910000.0;51160000.0;5000135307.0;2246112508.0;1584490467.0;1145389872;46872919.0;0;20250000.0
2017-04-08;964244.0;257140000.0;216382000.0;4934074475.0;2654350796.0;1330399632.0;1004567256;84152828.0;0;-40758000.0
2017-04-09;9955212.0;138842000.0;5990000.0;4840493124.0;2876354045.0;1256771604.0;825785304;88449190.0;0;-132852000.0
2017-04-10;4677473.0;129685000.0;34670000.0;4854142890.0;2634089959.0;1498365889.0;804437496;-27062108.0;0;-95015000.0
2017-04-11;-8691197.0;16965000.0;38710000.0;4916187335.0;2319757831.0;1607428470.0;985706280;-15388852.0;0;21745000.0
2017-04-12;-323933.0;36450000.0;42167000.0;4779269956.0;2279830772.0;1554603295.0;959564448;-23466588.0;0;5717000.0
2017-04-13;5403003.0;58736000.0;84332000.0;4859587954.0;2311363190.0;1529689983.0;1035511536;-2240479.0;0;25596000.0
2017-04-14;34092333.0;45260000.0;51970000.0;4865336646.0;2473219271.0;1296537200.0;1066311288;15123217.0;1;6710000.0
2017-04-15;11557419.0;31700000.0;19234000.0;4788805617.0;2464801897.0;1241390486.0;1077442104;-6819961.0;0;-12466000.0
2017-04-16;2842858.0;25496000.0;15460000.0;4934370871.0;2447828634.0;1255514483.0;1231517304;42583709.0;0;-10036000.0
2017-04-17;-67921728.0;108124000.0;29430000.0;5055569529.0;2414436818.0;1394624865.0;1384930728;76919699.0;1;-78694000.0
2017-04-18;-124734233.0;84419000.0;51964000.0;5511126243.0;2250314040.0;1799500712.0;1609001976;94306761.0;0;-32455000.0
2017-04-19;-86358279.0;169468000.0;27590000.0;5704969325.0;2243441397.0;1900669903.0;1780385808;168994393.0;0;-141878000.0
2017-04-20;4939734.0;226580000.0;150947000.0;5776854589.0;2234278507.0;1814056511.0;1794585960;332781856.0;0;-75633000.0
2017-04-21;14925245.0;385051000.0;30010000.0;5235961745.0;2442178961.0;1595220171.0;1535291904;300667996.0;0;-355041000.0
2017-04-22;-63891018.0;275986000.0;123999000.0;5081566621.0;2512352017.0;1419283592.0;1360803600;92895952.0;0;-151987000.0
2017-04-23;-30618405.0;41107000.0;21890000.0;5236447962.0;2452257888.0;1446056795.0;1383335280;25309512.0;0;-19217000.0
2017-04-24;-1214385.0;174960000.0;90850000.0;5151131678.0;2313386188.0;1627155297.0;1292553120;101018425.0;0;-84110000.0
2017-04-25;-21288149.0;245442000.0;22130000.0;5239762106.0;2354353963.0;1744010453.0;1380765120;99599118.0;0;-223312000.0
2017-04-26;-4053136.0;146434000.0;60340000.0;5591416228.0;2357387604.0;1857453451.0;1460888328;110018315.0;0;-86094000.0
2017-04-27;-6036831.0;184543000.0;18430000.0;5431907912.0;2274251681.0;1812917481.0;1510038216;190571804.0;0;-166113000.0
2017-04-28;-5453698.0;113691000.0;23630000.0;5368693036.0;2301435105.0;1711743929.0;1445528664;158750282.0;0;-90061000.0
2017-04-29;26588704.0;256998000.0;18560000.0;5000983433.0;2427100826.0;1424962702.0;1356231816;176070410.0;0;-238438000.0
2017-04-30;74113175.0;270224000.0;16750000.0;4819363400.0;2643595383.0;1227711525.0;1125054048;170540264.0;0;-253474000.0
2017-05-01;;;;;;;1038128784;;1;
2017-05-02;;;;;;;1019790336;;0;
2017-05-03;;;;;;;957550584;;0;
2017-05-04;;;;;;;1000058832;;0;
2017-05-05;;;;;;;969745392;;0;
2017-05-06;;;;;;;826497984;;0;
2017-05-07;10923511.0;51894000.0;10510000.0;4821976889.0;2772612206.0;1283247576.0;790481136;29800021.0;0;-41384000.0
2017-05-08;-48720748.0;80530000.0;128645000.0;4859416329.0;2326704914.0;1642084013.0;882618144;-149938746.0;0;48115000.0
2017-05-09;-8491612.0;24934000.0;145008000.0;5185815956.0;2363934365.0;1666733520.0;1036974120;-14237397.0;0;120074000.0
2017-05-10;23822064.0;183328000.0;78594000.0;4958629712.0;2331803036.0;1619431379.0;1082278320;178083424.0;0;-104734000.0
2017-05-11;42730265.0;199045000.0;20930000.0;4642294732.0;2445187587.0;1490173737.0;839808456;172912541.0;0;-178115000.0
2017-05-12;30604649.0;214978000.0;84903000.0;4698581325.0;2728624223.0;1423488246.0;640830360;93345254.0;0;-130075000.0
2017-05-13;32823684.0;105728000.0;67350000.0;4626859908.0;2975051723.0;1176078603.0;477405600;-11909510.0;0;-38378000.0
2017-05-14;24063257.0;76606000.0;5770000.0;4601457404.0;3055562782.0;1157859449.0;430563672;-29801641.0;0;-70836000.0
2017-05-15;24397564.0;138061000.0;35004000.0;4581010068.0;2809531687.0;1417169098.0;427746600;-20684410.0;0;-103057000.0
2017-05-16;25910201.0;82140000.0;16680000.0;4426592304.0;2682958532.0;1383130974.0;395458584;-247318.0;0;-65460000.0
2017-05-17;29256168.0;51301000.0;12740000.0;4547785392.0;2916562906.0;1328745939.0;308228424;-2411527.0;0;-38561000.0
2017-05-18;23976361.0;38764000.0;8638000.0;4590267173.0;2978865714.0;1333191734.0;279707928;-7996513.0;0;-30126000.0
2017-05-19;8383073.0;22056000.0;87516000.0;4742262132.0;2994481826.0;1343302240.0;325210176;-72624924.0;0;65460000.0
2017-05-20;22934207.0;16000000.0;42962000.0;4549613365.0;2962447890.0;1124593721.0;406790568;-35533722.0;0;26962000.0
2017-05-21;10623116.0;100717000.0;6860000.0;4313749592.0;2836596389.0;1108842144.0;446766624;39701103.0;0;-93857000.0
2017-05-22;20222220.0;146708000.0;50620000.0;4614067021.0;2903464199.0;1355185949.0;423695832;90098601.0;0;-96088000.0
2017-05-23;21024661.0;21686000.0;9900000.0;4633324218.0;2946014545.0;1324532255.0;346599072;18714367.0;0;-11786000.0
2017-05-24;30754052.0;83428000.0;12180000.0;4784617320.0;3112576296.0;1320002034.0;384978840;21738225.0;0;-71248000.0
2017-05-25;48556992.0;101543000.0;85204000.0;4744322417.0;3239030361.0;1101855921.0;365494920;5701929.0;1;-16339000.0
2017-05-26;36212886.0;98000000.0;12010000.0;4715798735.0;3263464847.0;1164350743.0;331966536;34347252.0;0;-85990000.0
2017-05-27;22243103.0;77336000.0;5120000.0;4737784333.0;3495735526.0;1029431049.0;257519904;3038600.0;0;-72216000.0
2017-05-28;11555014.0;29334000.0;1820000.0;4713113447.0;3476613045.0;1031882363.0;215173896;-22702122.0;0;-27514000.0
2017-05-29;-858241.0;96072000.0;119550000.0;4875015112.0;3309688638.0;1347482575.0;188313696;-50331519.0;0;23478000.0
2017-05-30;4906815.0;47260000.0;62280000.0;4785297786.0;3219959567.0;1349894805.0;190136832;-41395104.0;0;15020000.0
2017-05-31;;;;;;;222800400;;0;
2017-06-01;;;;;;;256387200;;0;
2017-06-02;;;;;;;245036160;;0;
2017-06-03;;;;;;;230886096;;0;
2017-06-04;;;;;;;264472320;;0;
2017-06-05;;;;;;;291503928;;1;
2017-06-06;5200945.0;37460000.0;7150000.0;4682360423.0;3076101556.0;1266525705.0;357330288;52655440.0;0;-30310000.0
2017-06-07;-19716252.0;25050000.0;11530000.0;4728806664.0;3050157188.0;1278305463.0;425423616;32360226.0;0;-13520000.0
2017-06-08;-6916674.0;9400000.0;17410000.0;4715889946.0;3011412998.0;1321900291.0;372523056;25085396.0;0;8010000.0
2017-06-09;-5593360.0;42642000.0;11160000.0;4692991502.0;3069220158.0;1304204349.0;344733384;50741873.0;0;-31482000.0
2017-06-10;13020741.0;73827000.0;117410000.0;4660576105.0;3218701641.0;1069434839.0;306217872;19585166.0;0;43583000.0
2017-06-11;-7061347.0;53926000.0;11520000.0;4532456521.0;3310438760.0;1027986388.0;234482760;-7470703.0;0;-42406000.0
2017-06-12;-1489236.0;7600000.0;45120000.0;4591407897.0;3026904062.0;1268117828.0;250585488;1212356.0;0;37520000.0
2017-06-13;12353286.0;19084000.0;21390000.0;4568200172.0;2930877644.0;1331474275.0;278241600;-8313859.0;0;2306000.0
2017-06-14;20883223.0;26748000.0;7120000.0;4339683190.0;2736245633.0;1313541470.0;272294280;-1752396.0;0;-19628000.0
2017-06-15;22813172.0;21706000.0;8270000.0;4173211021.0;2753466234.0;1165645071.0;235250448;-5642562.0;0;-13436000.0
2017-06-16;14131942.0;43300000.0;12700000.0;4260504493.0;2818311268.0;1181155695.0;267296016;16149361.0;0;-30600000.0
2017-06-17;-507486.0;9520000.0;84777000.0;4139889192.0;2709190621.0;1075022431.0;272127288;-1815962.0;0;75257000.0
2017-06-18;5342260.0;4030000.0;101680000.0;4125098494.0;2690672002.0;1079879943.0;241968048;2900162.0;0;97650000.0
2017-06-19;541561.0;43980000.0;86228000.0;4290548618.0;2688820231.0;1336512459.0;212059656;-451599.0;0;42248000.0
2017-06-20;10005400.0;65502000.0;21060000.0;4282889889.0;2783697784.0;1335224299.0;190323720;-17352116.0;0;-44442000.0
2017-06-21;2991833.0;46482000.0;3650000.0;4232214091.0;2710609610.0;1366038404.0;187977840;-33322226.0;0;-42832000.0
2017-06-22;5102705.0;69058000.0;106976000.0;4179567332.0;2639682737.0;1320911834.0;168457608;-37049427.0;0;37918000.0
2017-06-23;6843479.0;44238000.0;96430000.0;4068879630.0;2587031362.0;1237328089.0;179918256;-29280666.0;0;52192000.0
2017-06-24;22066603.0;68720000.0;1770000.0;4042912139.0;2861635715.0;1027809095.0;193005696;-30455126.0;0;-66950000.0
2017-06-25;7518246.0;19904000.0;11680000.0;4063059573.0;2813949656.0;1026145644.0;217559016;-23323575.0;0;-8224000.0
2017-06-26;16143411.0;8700000.0;5870000.0;4442662947.0;2792830134.0;1391177505.0;237447384;14811122.0;0;-2830000.0
2017-06-27;11859030.0;26242000.0;5710000.0;4290927648.0;2643693437.0;1399262301.0;248060088;-2676671.0;0;-20532000.0
2017-06-28;7475765.0;7460000.0;6220000.0;4263366278.0;2629464773.0;1392243678.0;227156016;-15857759.0;0;-1240000.0
2017-06-29;11089773.0;26495000.0;5250000.0;4392812839.0;2749899835.0;1391331243.0;254347920;13986754.0;0;-21245000.0
2017-06-30;;;;;;;269046168;;0;
2017-07-01;;;;;;;303254184;;0;
2017-07-02;;;;;;;317465712;;0;
2017-07-03;;;;;;;319928904;;0;
2017-07-04;;;;;;;306130560;;0;
2017-07-05;;;;;;;271705392;;0;
2017-07-06;12315277.0;139396000.0;45752000.0;4745444571.0;3154741348.0;1436438061.0;226644720;-910876.0;0;-93644000.0
2017-07-07;13572409.0;15680000.0;9550000.0;4866150730.0;3273867036.0;1375796500.0;198519048;-16944741.0;0;-6130000.0
2017-07-08;21387051.0;5220000.0;4100000.0;4887906068.0;3567588190.0;1097518596.0;192391848;-21154861.0;0;-1120000.0
2017-07-09;13933490.0;59812000.0;34516000.0;4812479938.0;3514731159.0;1102420217.0;195938040;-12584939.0;0;-25296000.0
2017-07-10;18283869.0;180374000.0;264272000.0;4969485280.0;3223815496.0;1424898205.0;207415488;-16100577.0;0;83898000.0
2017-07-11;12397606.0;254400000.0;246860000.0;4804353430.0;3125194614.0;1441492935.0;222315984;723533.0;0;-7540000.0
2017-07-12;4812487.0;5740000.0;10245000.0;4900017301.0;3222515701.0;1391319243.0;268828536;5943651.0;0;4505000.0
2017-07-13;6130031.0;17280000.0;17590000.0;4891930919.0;3124536570.0;1432538024.0;320760480;25929040.0;0;310000.0
2017-07-14;12125809.0;79295000.0;23690000.0;4898316968.0;3227213141.0;1371880452.0;335802600;55187635.0;0;-55605000.0
2017-07-15;26725432.0;71560000.0;11190000.0;4855251196.0;3413351244.0;1128306066.0;339670032;57783537.0;0;-60370000.0
2017-07-16;21706273.0;134718000.0;11250000.0;4777506488.0;3484099578.0;1089504592.0;297480168;43614925.0;0;-123468000.0
2017-07-17;19375957.0;131268000.0;3930000.0;4702387849.0;3146684862.0;1383849398.0;271857360;30383342.0;0;-127338000.0
2017-07-18;26926879.0;51348000.0;47666000.0;4886249486.0;3267939718.0;1354977491.0;232233696;-3359110.0;0;-3682000.0
2017-07-19;6123622.0;45602000.0;57290000.0;5031517364.0;3464547893.0;1349795404.0;191362176;-13681333.0;0;11688000.0
2017-07-20;14751066.0;36210000.0;19150000.0;5052159647.0;3481641964.0;1376061450.0;188900712;-19428405.0;0;-17060000.0
2017-07-21;20196165.0;7630000.0;36580000.0;4948858691.0;3416036638.0;1283370180.0;192527136;-18734789.0;0;28950000.0
2017-07-22;17960754.0;48810000.0;8260000.0;4877432330.0;3680881121.0;1023877075.0;187583616;-20196408.0;0;-40550000.0
2017-07-23;8269339.0;49458000.0;9820000.0;4860118920.0;3642240244.0;1028900066.0;211739208;-11219493.0;0;-39638000.0
2017-07-24;7963369.0;123538000.0;5950000.0;4957239195.0;3439504398.0;1353414397.0;264391968;7845836.0;0;-117588000.0
2017-07-25;3564472.0;61030000.0;66840000.0;5024209476.0;3349317253.0;1321878886.0;333118536;24748726.0;0;5810000.0
2017-07-26;388543.0;37280000.0;33250000.0;5099925273.0;3441342393.0;1314426038.0;338214264;40429842.0;0;-4030000.0
2017-07-27;11963904.0;70855000.0;21765000.0;4993653889.0;3412279599.0;1298698224.0;309941256;40844090.0;0;-49090000.0
2017-07-28;13993825.0;21750000.0;8600000.0;4961329621.0;3463765535.0;1195725411.0;291490248;24167354.0;0;-13150000.0
2017-07-29;13723829.0;54016000.0;9270000.0;4874997644.0;3657134607.0;997896046.0;242216928;10692737.0;0;-44746000.0
2017-07-30;;;;;;;203840784;;0;
2017-07-31;;;;;;;195877248;;0;
2017-08-01;;;;;;;185875728;;0;
2017-08-02;;;;;;;190348512;;0;
2017-08-03;;;;;;;188147304;;0;
2017-08-04;;;;;;;202285632;;0;
2017-08-05;14619518.0;13220000.0;29280000.0;4862388615.0;3590043515.0;1013764982.0;219588240;-20278499.0;0;16060000.0
2017-08-06;26590592.0;81480000.0;4250000.0;4785609443.0;3547613292.0;1026949512.0;254035680;3433920.0;0;-77230000.0
2017-08-07;8972845.0;115470000.0;33795000.0;4827629083.0;3401537247.0;1237854114.0;251945520;15658910.0;0;-81675000.0
2017-08-08;11337249.0;72040000.0;28950000.0;4421158241.0;2951600355.0;1246017169.0;246531408;577548.0;0;-43090000.0
2017-08-09;11902236.0;83840000.0;70200000.0;4402959524.0;2935296569.0;1210709180.0;250627032;7768113.0;0;-13640000.0
2017-08-10;-941982.0;11250000.0;109008000.0;4896443505.0;3193239407.0;1304378420.0;295039176;14199122.0;0;97758000.0
2017-08-11;601810.0;4520000.0;65212000.0;4831389759.0;3148804692.0;1271826947.0;341428296;22881951.0;0;60692000.0
2017-08-12;18843491.0;6080000.0;13115000.0;4861520135.0;3431498978.0;1034149531.0;363012072;26652134.0;0;7035000.0
2017-08-13;13890562.0;3950000.0;9350000.0;4820875082.0;3426110945.0;1033453440.0;334727016;44687194.0;0;5400000.0
2017-08-14;26655134.0;11300000.0;2140000.0;4811090084.0;3306255202.0;1193078342.0;286373256;26869832.0;0;-9160000.0
2017-08-15;19139282.0;28910000.0;5500000.0;4750378925.0;3345578966.0;1174975099.0;226019760;-8402287.0;0;-23410000.0
2017-08-16;8960258.0;4180000.0;6010000.0;4825465458.0;3331457776.0;1250871832.0;225224592;5937397.0;0;1830000.0
2017-08-17;7457070.0;21212000.0;6780000.0;4797594518.0;3342998063.0;1240682223.0;214252824;-20566411.0;0;-14432000.0
2017-08-18;13673460.0;10760000.0;66660000.0;4902624769.0;3416203646.0;1188121773.0;221802720;-33745115.0;0;55900000.0
2017-08-19;10439421.0;4010000.0;5850000.0;4801373590.0;3498746591.0;1012450977.0;270743304;-15448887.0;0;1840000.0
2017-08-20;3170557.0;62836000.0;20000.0;4754675489.0;3449618280.0;1023777874.0;316264992;25216979.0;0;-62816000.0
2017-08-21;-21755831.0;62460000.0;18310000.0;4446242722.0;2890973721.0;1256205545.0;355780320;57235689.0;0;-44150000.0
2017-08-22;2607455.0;56830000.0;10300000.0;4491370533.0;2889128300.0;1291669555.0;346260000;45952037.0;0;-46530000.0
2017-08-23;7032527.0;28950000.0;20070000.0;4523304579.0;2927406968.0;1286289932.0;303232032;12877979.0;0;-8880000.0
2017-08-24;16031280.0;40370000.0;16470000.0;4376552866.0;2803662965.0;1299615798.0;273179448;10095010.0;0;-23900000.0
2017-08-25;26467578.0;50994000.0;53380000.0;4358862758.0;2813323421.0;1245239911.0;247372464;-6265479.0;0;2386000.0
2017-08-26;33099332.0;20396000.0;6620000.0;4351625544.0;3068129075.0;1028067464.0;219930672;-14597681.0;0;-13776000.0
2017-08-27;24976731.0;26376000.0;5760000.0;4347223719.0;3061924779.0;1029399192.0;225143448;-10845458.0;0;-20616000.0
2017-08-28;16331775.0;32830000.0;11130000.0;4483480060.0;2929984752.0;1316627483.0;234208776;-2897574.0;0;-21700000.0
2017-08-29;;;;;;;212799048;;0;
2017-08-30;;;;;;;191095224;;0;
2017-08-31;;;;;;;223155000;;0;
2017-09-01;;;;;;;309749544;;0;
2017-09-02;;;;;;;395583576;;0;
2017-09-03;;;;;;;461927544;;0;
2017-09-04;-6714891.0;112706000.0;25320000.0;4698947196.0;2933586447.0;1406511307.0;444786672;116157062.0;0;-87386000.0
2017-09-05;3169925.0;69080000.0;7760000.0;4738308326.0;3051305937.0;1376666159.0;360868176;59439429.0;0;-61320000.0
2017-09-06;-4874559.0;63648000.0;41242000.0;4753702924.0;3111936111.0;1321215757.0;340294968;26615289.0;0;-22406000.0
2017-09-07;-11443858.0;54860000.0;7470000.0;4999081458.0;3298075690.0;1357524274.0;375880632;9384332.0;0;-47390000.0
2017-09-08;-11998789.0;5980000.0;39590000.0;4937760168.0;3237078364.0;1285218742.0;386707320;-9304120.0;0;33610000.0
2017-09-09;-8216425.0;14200000.0;58520000.0;5030168132.0;3443495071.0;1134018128.0;409205616;-26674357.0;0;44320000.0
2017-09-10;-11625307.0;71560000.0;8180000.0;4953741168.0;3443816115.0;1134108684.0;443516256;16382609.0;0;-63380000.0
2017-09-11;-30508362.0;10740000.0;16040000.0;4451537748.0;2638200857.0;1354227363.0;475804920;31613298.0;0;5300000.0
2017-09-12;-44857873.0;5030000.0;6510000.0;4368299807.0;2513812877.0;1390653570.0;499241352;-2964471.0;0;1480000.0
2017-09-13;-22129698.0;8650000.0;36910000.0;4377554786.0;2523203376.0;1363925429.0;476826408;-65567712.0;0;28260000.0
2017-09-14;-51824302.0;53100000.0;71131000.0;4370427776.0;2387771088.0;1438727473.0;569804232;-72829584.0;0;18031000.0
2017-09-15;-27174182.0;43590000.0;193878000.0;4593684835.0;2400227517.0;1461533110.0;637009368;-5098967.0;0;150288000.0
2017-09-16;-16124931.0;17670000.0;35838000.0;4450446353.0;2477735475.0;1259261235.0;704723328;17521474.0;0;18168000.0
2017-09-17;-25654707.0;12190000.0;3930000.0;4439921792.0;2438912108.0;1272840790.0;754907520;66674295.0;0;-8260000.0
2017-09-18;-33118657.0;16190000.0;127640000.0;4778869651.0;2281512263.0;1631909396.0;803902632;42431644.0;0;111450000.0
2017-09-19;-25434133.0;1660000.0;19970000.0;4747609758.0;2280706431.0;1665263341.0;804098616;45206724.0;0;18310000.0
2017-09-20;-18999940.0;11220000.0;68990000.0;4500141064.0;2061569250.0;1614751622.0;780095376;24407771.0;0;57770000.0
2017-09-21;-22844764.0;14670000.0;17970000.0;4349749093.0;2058046306.0;1601647799.0;703981872;17416400.0;0;3300000.0
2017-09-22;-13561488.0;28050000.0;38050000.0;5004056697.0;2818640709.0;1546731551.0;637706328;400857.0;0;10000000.0
2017-09-23;-1461984.0;94335000.0;21330000.0;5015515142.0;3197597350.0;1302341615.0;584885064;-17162807.0;0;-73005000.0
2017-09-24;-9647121.0;12330000.0;4990000.0;5106716386.0;3242354934.0;1290016262.0;586452288;-26342743.0;0;-7340000.0
2017-09-25;-12283408.0;11950000.0;20870000.0;5115246635.0;2908757386.0;1620080476.0;584350536;-34446073.0;0;8920000.0
2017-09-26;-14501013.0;95272000.0;55780000.0;5148941557.0;2994700618.0;1627786502.0;575131152;-28883396.0;0;-39492000.0
2017-09-27;-12074011.0;16060000.0;10220000.0;4870692048.0;2728865155.0;1617844529.0;537429792;-35460313.0;0;-5840000.0
2017-09-28;;;;;;;486641472;;0;
2017-09-29;;;;;;;425960424;;0;
2017-09-30;;;;;;;427135008;;0;
2017-10-01;;;;;;;489792384;;0;
2017-10-02;;;;;;;517166760;;0;
2017-10-03;;;;;;;593941440;;1;
2017-10-04;-55640165.0;19730000.0;174195000.0;5410549034.0;3075164970.0;1560790982.0;668765736;-115882322.0;0;154465000.0
2017-10-05;-43262750.0;14240000.0;188209000.0;5350630885.0;2969332800.0;1563155536.0;725786352;-116553871.0;0;173969000.0
2017-10-06;-45382026.0;12120000.0;241515000.0;5304824593.0;2732429777.0;1590654491.0;823419240;-105629967.0;0;229395000.0
2017-10-07;-10884338.0;13300000.0;180122000.0;5294029979.0;2945583250.0;1355152825.0;847728936;-122150564.0;0;166822000.0
2017-10-08;-19620902.0;8970000.0;80141000.0;5211187293.0;2946801754.0;1389213547.0;847369944;-83617520.0;0;71171000.0
2017-10-09;-24867935.0;21800000.0;153590000.0;5325623637.0;2585471505.0;1739299631.0;908450040;-69551058.0;0;131790000.0
2017-10-10;-9450113.0;19250000.0;202901000.0;5091820923.0;2501467249.0;1604670587.0;812467200;-79048826.0;0;183651000.0
2017-10-11;-13466553.0;12050000.0;140632000.0;4974951609.0;2666094575.0;1542509369.0;704768304;-99773156.0;0;128582000.0
2017-10-12;-20243185.0;51841000.0;151270000.0;5321229357.0;3096404655.0;1553570692.0;641870568;-129841149.0;0;99429000.0
2017-10-13;-7864709.0;21490000.0;84403000.0;5427025877.0;3254011911.0;1541632011.0;605871480;-124034419.0;0;62913000.0
2017-10-14;7960716.0;103513000.0;108316000.0;5553280434.0;3708324693.0;1288402553.0;537192960;-67933657.0;0;4803000.0
2017-10-15;6505591.0;10300000.0;111770000.0;5598305198.0;3694991307.0;1289740309.0;499076976;-85522491.0;0;101470000.0
2017-10-16;14735303.0;13020000.0;83070000.0;5552947775.0;3472360516.0;1533888541.0;456029160;-96405462.0;0;70050000.0
2017-10-17;-15746667.0;131930000.0;146436000.0;5506172752.0;3431028262.0;1604984947.0;464272080;-118095565.0;0;14506000.0
2017-10-18;-22886274.0;147976000.0;215064000.0;5522152780.0;3302315568.0;1689400671.0;508431288;-150684259.0;0;67088000.0
2017-10-19;-27830292.0;50300000.0;183009000.0;5504356704.0;3267075284.0;1658645834.0;531768504;-142442933.0;0;132709000.0
2017-10-20;1953806.0;22750000.0;166668000.0;5591142252.0;3352954913.0;1561252558.0;568889808;-115151564.0;0;143918000.0
2017-10-21;2720453.0;18580000.0;237473000.0;5485028611.0;3325716378.0;1322981655.0;606410400;-158214477.0;0;218893000.0
2017-10-22;-22708068.0;3790000.0;231692000.0;5469447383.0;3152631758.0;1355427520.0;748118256;-185258105.0;0;227902000.0
2017-10-23;-25503216.0;21900000.0;337377000.0;5792468994.0;2951399894.0;1737674137.0;854585304;-161989987.0;0;315477000.0
2017-10-24;-3704699.0;43983000.0;231019000.0;5597406464.0;2948111795.0;1671761795.0;816952584;-108899756.0;0;187036000.0
2017-10-25;-7461384.0;78296000.0;111710000.0;5421090759.0;3086422284.0;1610402353.0;698202792;-87423716.0;0;33414000.0
2017-10-26;-12802901.0;2210000.0;175624000.0;5329166062.0;2835906877.0;1683071572.0;669735000;-153581676.0;0;173414000.0
2017-10-27;-26666251.0;12040000.0;122248000.0;5271946825.0;2859814318.0;1615012099.0;752393496;-187336827.0;0;110208000.0
2017-10-28;;;;;;;868481175;;0;
2017-10-29;;;;;;;950041488;;0;
2017-10-30;;;;;;;1213616640;;0;
2017-10-31;;;;;;;1313807976;;1;
2017-11-01;;;;;;;1204546944;;0;
2017-11-02;;;;;;;1122842832;;0;
2017-11-03;-46094182.0;16680000.0;70932000.0;5441714123.0;2477868056.0;1820626976.0;1126969896;-75587639.0;0;54252000.0
2017-11-04;1417617.0;19730000.0;187274000.0;5281914371.0;2654402838.0;1469337738.0;1021864968;-147942017.0;0;167544000.0
2017-11-05;-43531038.0;10792000.0;59400000.0;5345153580.0;2646852040.0;1570406203.0;1141471704;-130823425.0;0;48608000.0
2017-11-06;-101801301.0;20590000.0;307497000.0;6113975691.0;2492706965.0;2066471182.0;1371524616;-145216734.0;0;286907000.0
2017-11-07;-78873725.0;44050000.0;256676000.0;6366212802.0;2665649155.0;2060599782.0;1515422568;-71380207.0;0;212626000.0
2017-11-08;-29918100.0;22950000.0;89506000.0;6245562617.0;2541894588.0;2125018750.0;1534181160;29618861.0;0;66556000.0
2017-11-09;-32424536.0;22790000.0;47440000.0;6002647207.0;2481212589.0;2022305089.0;1499477736;24160216.0;0;24650000.0
2017-11-10;-64359491.0;31980000.0;86450000.0;5818912296.0;2532878707.0;1862475283.0;1425716400;-126231643.0;0;54470000.0
2017-11-11;-27435725.0;10440000.0;186161000.0;5651228640.0;2410663847.0;1635422784.0;1472491704;-144103714.0;0;175721000.0
2017-11-12;-50327216.0;17420000.0;199522000.0;5849337627.0;2406432785.0;1714935868.0;1607228184;-115658580.0;0;182102000.0
2017-11-13;-84423641.0;68264000.0;131294000.0;6275331697.0;2450316128.0;2078556254.0;1759879872;-5696268.0;0;63030000.0
2017-11-14;-53085367.0;28400000.0;160273000.0;6414009879.0;2480443716.0;2051854626.0;1795961520;12947216.0;0;131873000.0
2017-11-15;-22305536.0;103300000.0;105430000.0;6420494398.0;2588646922.0;2148806074.0;1695935928;31876658.0;0;2130000.0
2017-11-16;-53727974.0;123620000.0;40070000.0;6126337518.0;2491936118.0;2104421551.0;1659396000;6072131.0;0;-83550000.0
2017-11-17;-9058818.0;32260000.0;131733000.0;6217225966.0;2493682710.0;1992122452.0;1641725016;-44542812.0;0;99473000.0
2017-11-18;-20498251.0;25960000.0;179130000.0;5872405767.0;2418863267.0;1651859676.0;1662104784;-112267072.0;0;153170000.0
2017-11-19;-34564820.0;43570000.0;99748000.0;5794246289.0;2421721058.0;1642280103.0;1698838440;-92200671.0;0;56178000.0
2017-11-20;-46009313.0;33090000.0;168909000.0;6297839631.0;2378512767.0;2058381067.0;1763014968;-100075765.0;0;135819000.0
2017-11-21;-44197926.0;29560000.0;80613000.0;6007641017.0;2408442858.0;2000902845.0;1583917200;-28321371.0;0;51053000.0
2017-11-22;-45305146.0;65400000.0;69745000.0;5631310546.0;2408472892.0;1841148928.0;1414637832;-64903750.0;0;4345000.0
2017-11-23;-16271958.0;24270000.0;267832000.0;5677142069.0;2443448444.0;1778636599.0;1214963184;-177169193.0;0;243562000.0
2017-11-24;960576.0;23520000.0;302732000.0;5818045003.0;2503202275.0;1830758695.0;1194324936;-226007420.0;0;279212000.0
2017-11-25;-24824228.0;22660000.0;230325000.0;5773491093.0;2484948864.0;1669065728.0;1426245120;-248028106.0;0;207665000.0
